,date,long_trades,short_trades,short_returns,long_returns,total_returns,initial_investment,total_capital,total_investment,returns_1,transaction_cost,weekly_date,monthly_date
296,2020-04-17,10,190,1388.340693473816,1400.389672279358,2788.730365753174,864.7202792167664,1329.4405584335327,160900.84008407593,0.27887303657531737,3273.791408996582,2020-04-10,2020-03-18
297,2020-04-18,10,190,1388.340693473816,1400.389672279358,2788.730365753174,664.7202792167664,1329.4405584335327,160900.84008407593,0.27887303657531737,3273.791408996582,2020-04-11,2020-03-19
298,2020-04-19,10,190,1388.340693473816,1400.389672279358,2788.730365753174,664.7202792167664,1329.4405584335327,160900.84008407593,0.27887303657531737,3273.791408996582,2020-04-12,2020-03-20
299,2020-04-20,10,190,1388.340693473816,1391.079707145691,2779.420400619507,664.7202792167664,1329.4405584335327,160900.84008407593,0.27794204006195067,3273.6052096939084,2020-04-13,2020-03-21
300,2020-04-21,8,192,1397.2106914520264,1125.0599784851074,2522.270669937134,664.7202792167664,1468.270559310913,160900.84008407593,0.2522270669937134,3268.4622150802616,2020-04-14,2020-03-22
301,2020-04-22,8,192,1397.2106914520264,1319.5300254821777,2716.740716934204,734.1352796554565,1468.270559310913,160900.84008407593,0.2716740716934204,3272.351616020203,2020-04-15,2020-03-23
302,2020-04-23,7,193,1405.0606517791748,1354.3301048278809,2759.3907566070557,734.1352796554565,2176.070547103882,160900.84008407593,0.2759390756607056,3273.20461681366,2020-04-16,2020-03-24
303,2020-04-24,7,193,1405.0606517791748,1398.4199905395508,2803.4806423187256,1088.035273551941,2176.070547103882,160900.84008407593,0.2803480642318726,3274.0864145278933,2020-04-17,2020-03-25
304,2020-04-25,7,193,1405.0606517791748,1398.4199905395508,2803.4806423187256,1088.035273551941,2176.070547103882,160900.84008407593,0.2803480642318726,3274.0864145278933,2020-04-18,2020-03-26
305,2020-04-26,7,193,1405.0606517791748,1398.4199905395508,2803.4806423187256,1088.035273551941,2176.070547103882,160900.84008407593,0.2803480642318726,3274.0864145278933,2020-04-19,2020-03-27
306,2020-04-27,9,193,1405.0606517791748,1228.3700332641602,2633.430685043335,1088.035273551941,1263.470546722412,161813.4400844574,0.2633430685043335,3288.937415390015,2020-04-20,2020-03-28
307,2020-04-28,6,196,2108.1604442596436,266.2599906921387,2374.420434951782,631.735273361206,8281.040431976318,161813.4400844574,0.23744204349517822,3283.7572103881835,2020-04-21,2020-03-29
308,2020-04-29,7,197,2167.3204708099365,159.5699691772461,2326.8904399871826,4140.520215988159,8236.62041091919,163686.02013206482,0.23268904399871826,3320.2582114410397,2020-04-22,2020-03-30
309,2020-04-30,6,198,2238.9604625701904,76.82995414733887,2315.7904167175293,4118.310205459595,8593.500408172607,163686.02013206482,0.23157904167175292,3320.036210975647,2020-04-23,2020-03-31
310,2020-05-01,7,198,2238.9604625701904,26.859952926635742,2265.820415496826,4296.750204086304,4324.200290679932,167955.3202495575,0.22658204154968262,3404.4228133010865,2020-04-24,2020-04-01
