,ticker,bought_date,trade_size,bought_price,price,atr,stop_loss,dynamic_stop_loss,profit_exit,dynamic_profit_exit,trade_type,sell_date
344,GILD,2020-02-25,4.0,70.0999984741211,69.36000061035156,2.0939646766869515,68.00603379743414,72.37193739969423,76.38189250418195,81.68417559388607,sell,2020-02-28
345,NEM,2020-03-02,51.0,46.83000183105469,46.83000183105469,1.5863183508180294,45.243683480236655,45.24390533459684,51.58895688350878,51.58895688350878,buy,
346,CHD,2020-03-02,9.0,74.95999908447266,74.95999908447266,1.846666715530341,73.11333236894231,73.11353613144833,80.49999923106368,80.49999923106368,buy,
347,REGN,2020-03-03,1.0,461.54998779296875,461.54998779296875,17.35343233313315,444.1965554598356,444.19763288385553,513.6102847923682,513.6102847923682,buy,
348,GILD,2020-03-03,9.0,74.20999908447266,74.20999908447266,3.1598752429368053,71.05012384153585,71.0504961309256,83.68962481328307,83.68962481328307,buy,
349,TMUS,2020-03-03,4.0,89.37000274658203,89.37000274658203,2.705515265526481,86.66448748105555,86.66471667032278,97.48654854316148,97.48654854316148,buy,
350,CHD,2020-03-02,9.0,74.95999908447266,73.05999755859375,1.846666715530341,73.11333236894231,73.11353613144833,80.49999923106368,80.49999923106368,sell,2020-03-03
351,CTXS,2020-03-04,1.0,110.12999725341797,110.12999725341797,3.0835856521464953,107.04641160127147,107.04666715087684,119.38075420985746,119.38075420985746,buy,
352,NFLX,2020-03-05,2.0,372.7799987792969,372.7799987792969,14.85706449331612,357.9229342859808,357.92527637016224,417.35119225924524,417.35119225924524,buy,
353,DG,2020-03-05,1.0,157.47999572753906,157.47999572753906,4.433444912163801,153.04655081537527,153.04655081537527,170.78033046403047,170.78057866692635,buy,
354,NLOK,2020-03-05,4.0,19.350000381469727,19.350000381469727,0.9180389736404809,18.431961407829245,18.43198342628374,22.10411730239117,22.10411730239117,buy,
355,TMUS,2020-03-03,4.0,89.37000274658203,89.86000061035156,2.705515265526481,86.66448748105555,90.9697930247478,97.48654854316148,102.33061116013161,sell,2020-03-05
356,GIS,2020-03-06,13.0,54.77000045776367,54.77000045776367,1.5010253645015832,53.268975093262085,53.26910584989117,59.273076551268424,59.273076551268424,buy,
357,COG,2020-03-13,17.0,18.3700008392334,18.3700008392334,1.1644089407138098,17.20559189851959,17.20559189851959,21.86322766137483,21.863537422494247,buy,
358,CLX,2020-02-28,36.0,159.4199981689453,167.77000427246094,3.661983138717747,155.75801503022757,170.8575535154703,170.40594758509855,190.82736386765163,sell,2020-03-13
359,NEM,2020-03-02,51.0,46.83000183105469,39.5,1.5863183508180294,45.243683480236655,50.47677667660736,51.58895688350878,57.9696638666623,sell,2020-03-13
360,REGN,2020-03-03,1.0,461.54998779296875,465.54998779296875,17.35343233313315,444.1965554598356,475.7463037766995,513.6102847923682,550.4810593730265,sell,2020-03-13
361,GILD,2020-03-03,9.0,74.20999908447266,70.75,3.1598752429368053,71.05012384153585,76.90387054122903,83.68962481328307,90.16839325912544,sell,2020-03-13
362,CTXS,2020-03-04,1.0,110.12999725341797,113.66999816894531,3.0835856521464953,107.04641160127147,114.02383335134691,119.38075420985746,129.7753137895365,sell,2020-03-13
363,NFLX,2020-03-05,2.0,372.7799987792969,336.29998779296875,14.85706449331612,357.9229342859808,357.92527637016224,417.35119225924524,417.35119225924524,sell,2020-03-13
364,DG,2020-03-05,1.0,157.47999572753906,145.80999755859375,4.433444912163801,153.04655081537527,153.7817224005185,170.78033046403047,172.1748523296945,sell,2020-03-13
365,NLOK,2020-03-05,4.0,19.350000381469727,17.450000762939453,0.9180389736404809,18.431961407829245,18.43198342628374,22.10411730239117,22.10411730239117,sell,2020-03-13
366,REGN,2020-03-16,10.0,440.8299865722656,440.8299865722656,25.549305005413288,415.2806815668523,415.28176956486124,517.4779015885055,517.4779015885055,buy,
367,COG,2020-03-13,17.0,18.3700008392334,17.110000610351562,1.1644089407138098,17.20559189851959,17.20559189851959,21.86322766137483,21.863537422494247,sell,2020-03-16
368,KR,2020-03-17,25.0,33.0,33.0,1.8563332491639988,31.143666750836,31.14376130528494,38.56899974749199,38.56899974749199,buy,
369,COG,2020-03-17,23.0,19.09000015258789,19.09000015258789,1.4347710343362319,17.655229118251658,17.655229118251658,23.394313255596586,23.394370434138672,buy,
370,GIS,2020-03-06,13.0,54.77000045776367,53.68000030517578,1.5010253645015832,53.268975093262085,56.775160675972494,59.273076551268424,68.35451064786378,sell,2020-03-19
371,COG,2020-03-17,23.0,19.09000015258789,16.90999984741211,1.4347710343362319,17.655229118251658,17.655229118251658,23.394313255596586,23.394370434138672,sell,2020-03-19
372,GILD,2020-03-20,1.0,73.26000213623047,73.26000213623047,5.199316735801092,68.06068540042938,68.06078292787963,88.85795234363374,88.85795234363374,buy,
373,REGN,2020-03-16,10.0,440.8299865722656,438.45001220703125,25.549305005413288,415.2806815668523,462.8119563019066,517.4779015885055,583.5746643536543,sell,2020-03-20
374,KR,2020-03-17,25.0,33.0,31.770000457763672,1.8563332491639988,31.143666750836,32.07148926325359,38.56899974749199,40.50553343094235,sell,2020-03-20
375,REGN,2020-03-23,9.0,455.6300048828125,455.6300048828125,34.34448066344127,421.2855242193712,421.28703408713335,558.6634468731363,558.6634468731363,buy,
376,KR,2020-03-23,52.0,31.079999923706055,31.079999923706055,2.1709196339326366,28.909080289773417,28.909080289773417,37.592758825503964,37.59329599215589,buy,
377,CARR,2020-03-25,124.0,13.449999809265137,13.449999809265137,0.3520329817788197,13.097966827486317,13.097966827486317,14.506098754601595,14.506098754601595,buy,
378,NEM,2020-03-25,6.0,47.540000915527344,47.540000915527344,4.29854503426979,43.24145588125755,43.24154385942085,60.435636018336716,60.435636018336716,buy,
379,KR,2020-03-23,52.0,31.079999923706055,27.940000534057617,2.1709196339326366,28.909080289773417,28.909080289773417,37.592758825503964,37.59329599215589,sell,2020-03-25
380,CARR,2020-03-25,124.0,13.449999809265137,14.550000190734863,0.3520329817788197,13.097966827486317,14.980254897613376,14.506098754601595,16.85923454422042,sell,2020-03-27
381,CARR,2020-03-30,129.0,15.899999618530273,15.899999618530273,0.6404943108127874,15.259505307717486,15.259505307717486,17.821482550968636,17.821482550968636,buy,
382,KR,2020-04-01,58.0,30.5,30.5,1.9806600320350947,28.519339967964907,28.519458859524455,36.44198009610528,36.44198009610528,buy,
383,CARR,2020-03-30,129.0,15.899999618530273,15.050000190734863,0.6404943108127874,15.259505307717486,16.46311245564646,17.821482550968636,19.610662633060613,sell,2020-04-01
384,LB,2020-04-03,5.0,11.34000015258789,11.34000015258789,1.8815292837922557,9.458470868795635,9.458618518684181,16.984588003964657,16.984588003964657,buy,
385,CLX,2020-04-06,10.0,181.3800048828125,181.3800048828125,9.318345350846647,172.06165953196586,172.06166178139594,209.33504093535242,209.33504093535242,buy,
386,GIS,2020-04-06,12.0,57.70000076293945,57.70000076293945,3.0345685233608233,54.66543223957863,54.665630802532064,66.80370633302192,66.80370633302192,buy,
387,CTXS,2020-04-13,5.0,139.99000549316406,139.99000549316406,8.198684177526422,131.79132131563765,131.79176233828858,164.58605802574334,164.58605802574334,buy,
388,CARR,2020-04-13,12.0,13.989999771118164,13.989999771118164,1.3563518780488246,12.63364789306934,12.63364789306934,18.059055405264637,18.059055405264637,buy,
389,INCY,2020-04-17,4.0,100.0,100.0,3.9649916603272435,96.03500833967276,96.03513428757044,111.89497498098173,111.89497498098173,buy,
390,GILD,2020-03-20,1.0,73.26000213623047,78.52999877929688,5.199316735801092,68.06068540042938,79.7890828119489,88.85795234363374,96.5927430192314,sell,2020-04-21
391,LB,2020-04-03,5.0,11.34000015258789,12.0600004196167,1.8815292837922557,9.458470868795635,12.212787407068,16.984588003964657,19.641636558092877,sell,2020-04-21
392,CTXS,2020-04-13,5.0,139.99000549316406,141.55999755859375,8.198684177526422,131.79132131563765,144.77444909925566,164.58605802574334,173.16543969151414,sell,2020-04-23
393,NLOK,2020-04-27,25.0,21.280000686645508,21.280000686645508,0.9585108348943464,20.32148985175116,20.32148985175116,24.155533191328548,24.1557206778959,buy,
394,CAG,2020-04-27,11.0,34.599998474121094,34.599998474121094,1.3708971070409193,33.229101367080176,33.229207410328556,38.712689795243854,38.712689795243854,buy,
395,REGN,2020-03-23,9.0,455.6300048828125,528.6099853515625,34.34448066344127,421.2855242193712,542.9933650375144,558.6634468731363,646.3459410572987,sell,2020-04-28
396,CLX,2020-04-06,10.0,181.3800048828125,186.94000244140625,9.318345350846647,172.06165953196586,188.44261613649905,209.33504093535242,220.63217356315906,sell,2020-04-28
397,INCY,2020-04-17,4.0,100.0,97.66999816894531,3.9649916603272435,96.03500833967276,99.8231294841817,111.89497498098173,114.45062497518926,sell,2020-04-28
398,NFLX,2020-04-29,2.0,411.8900146484375,411.8900146484375,19.14954926062154,392.74046538781596,392.74052123944176,469.3386624303021,469.3386624303021,buy,
399,DG,2020-04-29,6.0,174.8000030517578,174.8000030517578,6.320187157426696,168.47981589433113,168.47981589433113,193.7605645240379,193.76316362968967,buy,
400,KR,2020-04-01,58.0,30.5,31.520000457763672,1.9806600320350947,28.519339967964907,31.97379010040803,36.44198009610528,38.34617066809214,sell,2020-04-29
401,NEM,2020-03-25,6.0,47.540000915527344,59.47999954223633,4.29854503426979,43.24145588125755,59.94904115312383,60.435636018336716,72.59287898203476,sell,2020-04-30
402,NEM,2020-05-01,70.0,60.9900016784668,60.9900016784668,2.9995515792431204,57.99045009922368,57.99048885239592,69.98865641619616,69.98865641619616,buy,
